,file,not_plane,plane_common,plane_large,plane_with_trail,plane_too_far,plane_partial,helicopter,something_strange
9743,9743.jpg,0,0,0,1,0,0,0,0
9744,9744.jpg,1,0,0,0,0,0,0,0
9745,9745.jpg,0,0,0,2,0,0,0,0
9746,9746.jpg,0,0,0,1,0,0,0,0
9747,9747.jpg,0,0,0,0,1,0,0,0
9748,9748.jpg,1,0,0,0,0,0,0,0
9749,9749.jpg,0,0,0,0,1,0,0,0
9750,9750.jpg,0,0,0,1,0,0,0,0
9751,9751.jpg,0,0,0,0,1,0,0,0
9752,9752.jpg,0,0,0,1,0,0,0,0
9753,9753.jpg,0,0,0,1,0,0,0,0
9754,9754.jpg,1,0,0,0,0,0,0,0
9755,9755.jpg,0,0,0,1,0,0,0,0
9756,9756.jpg,0,1,0,0,1,0,0,0
9757,9757.jpg,0,0,0,0,1,0,0,0
9758,9758.jpg,0,0,0,1,0,0,0,0
9759,9759.jpg,1,0,0,0,0,0,0,0
9760,9760.jpg,0,0,0,1,0,0,0,0
9761,9761.jpg,0,0,0,2,0,0,0,0
9762,9762.jpg,0,1,0,0,0,0,0,1
9763,9763.jpg,1,0,0,0,0,0,0,0
9764,9764.jpg,0,0,0,1,0,0,0,0
9765,9765.jpg,0,0,0,0,1,0,0,0
9766,9766.jpg,1,0,0,1,0,0,0,0
9767,9767.jpg,0,0,0,0,1,0,0,0
9768,9768.jpg,0,0,0,2,0,0,0,0
9769,9769.jpg,0,0,0,0,1,0,0,0
9770,9770.jpg,0,0,0,1,0,0,0,0
9771,9771.jpg,0,0,0,2,0,0,0,0
9772,9772.jpg,0,0,0,1,0,0,0,0
9773,9773.jpg,0,0,0,1,0,0,0,0
9774,9774.jpg,0,0,0,1,0,0,0,0
9775,9775.jpg,0,0,0,3,0,0,0,0
9776,9776.jpg,0,0,0,2,0,0,0,0
9777,9777.jpg,0,0,0,2,0,0,0,0
9778,9778.jpg,1,0,0,0,0,0,0,0
9779,9779.jpg,0,0,0,2,0,0,0,0
9780,9780.jpg,0,0,0,1,0,0,0,0
9781,9781.jpg,0,0,0,1,0,0,0,0
9782,9782.jpg,0,0,0,0,1,0,0,0
9783,9783.jpg,2,0,0,0,0,0,0,0
9784,9784.jpg,0,0,0,2,0,0,0,0
9785,9785.jpg,0,0,0,1,0,0,0,1
9786,9786.jpg,1,0,0,0,1,0,0,0
9787,9787.jpg,2,0,0,0,0,0,0,0
9788,9788.jpg,0,0,0,3,0,0,0,0
9789,9789.jpg,0,0,0,1,0,0,0,0
9790,9790.jpg,0,0,0,2,0,0,0,0
9791,9791.jpg,0,0,0,1,0,0,0,0
9792,9792.jpg,1,0,0,0,0,0,0,0
9793,9793.jpg,0,0,0,1,0,0,0,0
9794,9794.jpg,0,0,0,1,0,0,0,0
9795,9795.jpg,0,0,0,1,0,0,0,0
9796,9796.jpg,0,0,0,2,0,0,0,0
9797,9797.jpg,1,0,0,0,0,0,0,0
9798,9798.jpg,0,0,0,0,1,0,0,0
9799,9799.jpg,1,0,0,0,0,0,0,0
9800,9800.jpg,0,0,0,2,0,0,0,0
9801,9801.jpg,0,0,0,1,0,0,0,0
9802,9802.jpg,0,0,0,1,0,0,0,0
9803,9803.jpg,0,0,0,1,0,0,0,0
9804,9804.jpg,0,0,0,0,1,0,0,0
9805,9805.jpg,0,0,0,1,0,0,0,0
9806,9806.jpg,1,0,0,0,0,0,0,0
9807,9807.jpg,1,0,0,1,0,0,0,0
9808,9808.jpg,0,0,0,1,0,0,0,0
9809,9809.jpg,0,0,0,0,1,0,0,0
9810,9810.jpg,1,0,0,0,0,0,0,0
9811,9811.jpg,0,1,0,0,0,0,0,0
9812,9812.jpg,0,0,0,2,0,0,0,0
9813,9813.jpg,0,1,0,0,1,0,0,0
9814,9814.jpg,0,1,0,0,1,0,0,0
9815,9815.jpg,0,0,0,1,0,0,0,0
9816,9816.jpg,0,0,0,0,2,0,0,0
9817,9817.jpg,0,0,0,1,0,0,0,0
9818,9818.jpg,1,0,0,0,0,0,0,0
9819,9819.jpg,0,1,0,0,0,0,0,0
9820,9820.jpg,0,0,0,1,0,0,0,0
9821,9821.jpg,1,0,0,0,0,0,0,0
9822,9822.jpg,1,0,0,0,0,0,0,0
9823,9823.jpg,0,0,0,2,0,0,0,0
9824,9824.jpg,0,0,0,0,1,0,0,0
9825,9825.jpg,0,0,0,1,0,0,0,0
9826,9826.jpg,0,0,0,1,0,0,0,0
9827,9827.jpg,0,0,0,2,0,0,0,0
9828,9828.jpg,0,0,0,1,0,0,0,0
9829,9829.jpg,0,0,0,1,0,0,0,0
9830,9830.jpg,0,0,0,1,0,0,0,0
9831,9831.jpg,0,0,0,1,0,0,0,0
9832,9832.jpg,0,0,0,2,0,0,0,0
9833,9833.jpg,1,0,0,0,1,0,0,0
9834,9834.jpg,2,0,0,0,0,0,0,0
9835,9835.jpg,0,1,0,0,0,0,0,0
9836,9836.jpg,0,0,0,3,0,0,0,0
9837,9837.jpg,0,0,0,0,2,0,0,0
9838,9838.jpg,0,0,0,2,0,0,0,0
9839,9839.jpg,1,0,0,0,0,0,0,0
9840,9840.jpg,0,0,0,2,0,0,0,0
9841,9841.jpg,0,0,0,0,0,0,3,0
9842,9842.jpg,0,0,0,1,0,0,0,0
9843,9843.jpg,0,0,0,3,0,0,0,0
9844,9844.jpg,1,0,0,0,0,0,0,0
9845,9845.jpg,0,0,0,2,0,0,0,0
9846,9846.jpg,0,0,0,3,0,0,0,0
9847,9847.jpg,0,0,0,0,2,0,0,0
9848,9848.jpg,0,0,0,1,0,0,0,0
9849,9849.jpg,2,0,0,0,0,0,0,0
9850,9850.jpg,0,0,0,0,2,0,0,0
9851,9851.jpg,0,0,0,1,0,0,0,0
9852,9852.jpg,0,0,0,2,0,0,0,0
9853,9853.jpg,1,0,0,0,0,0,0,0
9854,9854.jpg,0,0,0,2,0,0,0,0
9855,9855.jpg,0,0,0,2,0,0,0,0
9856,9856.jpg,2,0,0,0,0,0,0,0
9857,9857.jpg,0,0,0,2,0,0,0,0
9858,9858.jpg,0,0,0,0,1,0,0,0
9859,9859.jpg,0,0,0,1,0,0,0,0
9860,9860.jpg,2,0,0,0,0,0,0,0
9861,9861.jpg,0,0,0,2,0,0,0,0
9862,9862.jpg,0,0,0,1,0,0,0,0
9863,9863.jpg,0,0,0,0,1,0,0,0
9864,9864.jpg,0,0,0,1,0,0,0,0
9865,9865.jpg,1,0,0,0,1,0,0,0
9866,9866.jpg,0,0,0,1,0,0,0,0
9867,9867.jpg,0,0,0,1,0,0,0,0
9868,9868.jpg,0,0,0,0,1,0,0,0
9869,9869.jpg,1,0,0,0,0,0,0,0
9870,9870.jpg,0,0,0,1,0,0,0,0
9871,9871.jpg,0,0,0,2,0,0,0,0
9872,9872.jpg,1,0,0,0,0,0,0,0
9873,9873.jpg,0,0,0,0,1,0,0,0
9874,9874.jpg,0,0,0,1,0,0,0,0
9875,9875.jpg,1,0,0,0,0,0,0,1
9876,9876.jpg,2,0,0,0,0,0,0,0
9877,9877.jpg,1,0,0,0,0,0,0,0
9878,9878.jpg,0,0,0,1,0,0,0,0
9879,9879.jpg,0,0,0,1,0,0,0,0
9880,9880.jpg,0,0,0,1,0,0,0,0
9881,9881.jpg,1,0,0,0,0,0,0,0
9882,9882.jpg,1,0,0,0,0,0,0,0
9883,9883.jpg,0,0,0,0,1,0,0,0
9884,9884.jpg,0,0,0,2,0,0,0,0
9885,9885.jpg,0,0,0,0,1,0,0,0
9886,9886.jpg,2,0,0,0,0,0,0,0
9887,9887.jpg,1,0,0,0,0,0,0,0
9888,9888.jpg,0,0,0,1,0,0,0,0
9889,9889.jpg,0,0,0,3,0,0,0,0
9890,9890.jpg,0,0,0,3,0,0,0,0
9891,9891.jpg,0,0,0,3,0,0,0,0
9892,9892.jpg,2,0,0,0,0,0,0,0
9893,9893.jpg,0,0,0,3,0,0,0,0
9894,9894.jpg,0,0,0,0,2,0,0,0
9895,9895.jpg,1,0,0,1,0,0,0,0
9896,9896.jpg,0,1,1,0,0,0,0,0
9897,9897.jpg,0,0,0,1,0,0,0,1
9898,9898.jpg,0,0,0,2,0,0,0,0
9899,9899.jpg,0,0,0,3,0,0,0,0
9900,9900.jpg,0,0,0,3,0,0,0,0
9901,9901.jpg,0,0,0,2,0,0,0,0
9902,9902.jpg,0,0,1,0,1,0,0,0
9903,9903.jpg,2,0,0,0,0,0,0,0
9904,9904.jpg,2,0,0,0,0,0,0,0
9905,9905.jpg,2,0,0,0,0,0,0,0
9906,9906.jpg,1,0,0,0,0,0,0,0
9907,9907.jpg,0,0,0,2,0,0,0,0
9908,9908.jpg,0,0,0,0,2,0,0,0
9909,9909.jpg,1,0,0,0,0,0,0,1
9910,9910.jpg,0,0,0,1,0,0,0,0
9911,9911.jpg,0,0,0,2,0,0,0,0
9912,9912.jpg,0,0,0,0,1,0,0,0
9913,9913.jpg,0,0,0,2,0,0,0,0
9914,9914.jpg,0,0,0,2,0,0,0,0
9915,9915.jpg,0,0,0,2,0,0,0,0
9916,9916.jpg,2,0,0,0,0,0,0,0
9917,9917.jpg,1,0,0,0,0,0,0,0
9918,9918.jpg,0,0,0,1,1,0,0,0
9919,9919.jpg,0,0,0,3,0,0,0,0
9920,9920.jpg,0,0,0,1,0,0,0,0
9921,9921.jpg,0,0,0,2,0,0,0,0
9922,9922.jpg,0,0,0,0,2,0,0,0
9923,9923.jpg,0,0,0,1,0,0,0,0
9924,9924.jpg,0,0,0,1,0,0,0,0
9925,9925.jpg,0,1,0,0,1,0,0,0
9926,9926.jpg,0,0,0,1,0,0,0,0
9927,9927.jpg,0,0,0,2,0,0,0,0
9928,9928.jpg,0,0,0,1,0,0,0,0
9929,9929.jpg,2,0,0,0,0,0,0,0
9930,9930.jpg,2,0,0,0,0,0,0,0
9931,9931.jpg,1,0,0,0,0,0,0,0
9932,9932.jpg,2,0,0,0,0,0,0,0
9933,9933.jpg,0,0,0,0,1,0,0,0
9934,9934.jpg,0,0,0,2,0,0,0,0
9935,9935.jpg,1,0,0,0,0,0,0,0
9936,9936.jpg,0,0,0,1,0,0,0,0
9937,9937.jpg,0,0,0,1,0,0,0,0
9938,9938.jpg,0,0,0,0,1,0,0,0
9939,9939.jpg,0,0,0,3,0,0,0,0
9940,9940.jpg,0,0,0,0,1,0,0,0
9941,9941.jpg,0,0,0,1,0,0,0,0
9942,9942.jpg,0,0,0,1,0,0,0,0
9943,9943.jpg,2,0,0,0,0,0,0,0
9944,9944.jpg,0,0,0,0,1,0,0,0
9945,9945.jpg,0,0,0,2,0,0,0,0
9946,9946.jpg,0,0,0,2,0,0,0,0
9947,9947.jpg,0,0,0,1,0,0,0,0
9948,9948.jpg,0,0,0,0,1,0,0,0
9949,9949.jpg,0,0,0,3,0,0,0,0
9950,9950.jpg,0,0,0,2,0,0,0,0
9951,9951.jpg,1,0,0,1,0,0,0,0
9952,9952.jpg,0,0,0,0,1,0,0,0
9953,9953.jpg,0,1,0,0,1,0,0,0
9954,9954.jpg,0,0,0,3,0,0,0,0
9955,9955.jpg,2,0,0,0,0,0,0,0
9956,9956.jpg,0,0,0,1,0,0,0,0
9957,9957.jpg,0,0,0,0,1,0,0,0
9958,9958.jpg,0,2,0,0,0,0,0,0
9959,9959.jpg,0,1,0,0,1,0,0,0
9960,9960.jpg,1,0,0,0,0,0,0,0
9961,9961.jpg,1,0,0,0,0,0,0,0
9962,9962.jpg,0,0,0,1,0,0,0,0
9963,9963.jpg,0,0,0,2,0,0,0,0
9964,9964.jpg,0,0,0,3,0,0,0,0
9965,9965.jpg,1,0,0,1,0,0,0,0
9966,9966.jpg,0,0,0,2,0,0,0,0
9967,9967.jpg,1,0,0,0,0,0,0,0
9968,9968.jpg,0,0,0,2,0,0,0,0
9969,9969.jpg,0,0,0,2,0,0,0,0
9970,9970.jpg,0,0,0,2,0,0,0,0
9971,9971.jpg,0,0,0,1,0,0,0,0
9972,9972.jpg,0,1,0,0,0,0,0,0
9973,9973.jpg,0,0,0,1,0,0,0,0
9974,9974.jpg,2,0,0,0,0,0,0,0
9975,9975.jpg,1,0,0,0,0,0,0,0
9976,9976.jpg,0,0,0,2,0,0,0,0
9977,9977.jpg,1,0,0,0,0,0,0,0
9978,9978.jpg,0,0,0,0,1,0,0,0
9979,9979.jpg,2,0,0,0,0,0,0,0
9980,9980.jpg,0,0,0,1,0,0,0,0
9981,9981.jpg,0,0,0,1,0,0,0,0
9982,9982.jpg,0,0,0,1,0,0,0,0
9983,9983.jpg,0,1,0,0,0,0,0,0
9984,9984.jpg,1,0,0,0,0,0,0,0
9985,9985.jpg,0,0,0,0,1,0,0,0
9986,9986.jpg,0,0,0,2,0,0,0,0
9987,9987.jpg,0,0,0,0,1,0,0,0
9988,9988.jpg,2,0,0,0,0,0,0,0
9989,9989.jpg,0,0,0,1,0,0,0,0
9990,9990.jpg,0,0,0,0,1,0,0,0
9991,9991.jpg,0,0,0,1,0,0,0,0
9992,9992.jpg,0,0,2,0,0,0,0,0
9993,9993.jpg,1,0,0,0,0,0,0,0
9994,9994.jpg,1,0,0,0,0,0,0,0
9995,9995.jpg,0,0,0,1,0,0,0,0
9996,9996.jpg,0,0,0,1,0,0,0,0
9997,9997.jpg,0,0,0,2,0,0,0,0
9998,9998.jpg,1,0,0,0,0,0,0,0
9999,9999.jpg,0,0,0,1,0,0,0,0
10000,10000.jpg,0,0,0,0,1,0,0,0
10001,10001.jpg,1,0,0,0,0,0,0,0
10002,10002.jpg,1,0,0,0,0,0,0,0
10003,10003.jpg,0,0,0,0,1,0,0,0
10004,10004.jpg,0,0,0,2,0,0,0,0
10005,10005.jpg,0,0,0,3,0,0,0,0
10006,10006.jpg,0,1,1,0,0,0,0,0
10007,10007.jpg,0,2,0,0,0,0,0,0
10008,10008.jpg,0,0,0,1,0,0,0,0
10009,10009.jpg,0,2,0,0,1,0,0,0
10010,10010.jpg,1,0,0,0,0,0,0,0
10011,10011.jpg,0,0,0,2,0,0,0,0
10012,10012.jpg,3,0,0,0,0,0,0,0
10013,10013.jpg,0,0,0,0,1,0,0,1
10014,10014.jpg,0,0,0,2,0,0,0,0
10015,10015.jpg,0,0,0,1,0,0,0,0
10016,10016.jpg,0,0,0,0,1,0,0,1
10017,10017.jpg,2,0,0,0,0,0,0,0
10018,10018.jpg,0,0,0,1,0,0,0,0
10019,10019.jpg,2,0,0,0,0,0,0,0
10020,10020.jpg,0,2,0,0,0,0,0,0
10021,10021.jpg,0,0,0,0,2,0,0,0
10022,10022.jpg,0,0,0,2,0,0,0,0
10023,10023.jpg,0,0,0,2,0,0,0,0
10024,10024.jpg,0,0,0,0,1,0,0,0
10025,10025.jpg,0,0,0,1,0,0,0,0
10026,10026.jpg,2,0,0,0,0,0,0,0
10027,10027.jpg,0,0,0,3,0,0,0,0
10028,10028.jpg,0,0,0,0,1,0,0,0
10029,10029.jpg,0,0,0,0,1,0,0,0
10030,10030.jpg,0,0,0,2,0,0,0,0
10031,10031.jpg,1,0,0,0,0,0,0,0
10032,10032.jpg,0,0,0,2,0,0,0,0
10033,10033.jpg,0,0,0,0,2,0,0,0
10034,10034.jpg,0,0,0,2,0,0,0,0
10035,10035.jpg,0,0,0,3,0,0,0,0
10036,10036.jpg,0,0,0,1,0,0,0,0
10037,10037.jpg,0,0,0,2,0,0,0,0
10038,10038.jpg,1,0,0,0,0,0,0,0
10039,10039.jpg,0,0,0,1,0,0,0,0
10040,10040.jpg,1,0,0,1,0,0,0,0
10041,10041.jpg,0,0,0,2,0,0,0,0
10042,10042.jpg,0,0,0,2,0,0,0,0
10043,10043.jpg,0,0,0,1,0,0,0,0
10044,10044.jpg,0,0,0,3,0,0,0,0
10045,10045.jpg,0,0,0,1,0,0,0,0
10046,10046.jpg,0,0,0,0,1,0,0,0
10047,10047.jpg,2,0,0,0,0,0,0,0
10048,10048.jpg,2,0,0,0,0,0,0,0
10049,10049.jpg,0,0,0,0,0,0,2,0
10050,10050.jpg,0,0,0,0,1,0,0,0
10051,10051.jpg,0,0,0,2,0,0,0,0
10052,10052.jpg,0,0,0,2,0,0,0,0
10053,10053.jpg,0,0,0,1,0,0,0,0
10054,10054.jpg,0,0,0,0,1,0,0,0
10055,10055.jpg,0,1,0,0,0,0,0,0
10056,10056.jpg,0,0,0,2,0,0,0,0
10057,10057.jpg,1,0,0,0,0,0,0,0
10058,10058.jpg,0,0,0,1,0,0,0,0
10059,10059.jpg,1,0,0,0,0,0,0,0
10060,10060.jpg,0,0,0,0,1,0,0,0
10061,10061.jpg,0,0,0,0,1,0,0,0
10062,10062.jpg,0,0,0,2,0,0,0,0
10063,10063.jpg,0,0,0,1,0,0,0,0
10064,10064.jpg,0,0,0,2,0,0,0,0
10065,10065.jpg,0,0,0,0,2,0,0,0
10066,10066.jpg,0,0,0,2,0,0,0,0
10067,10067.jpg,0,0,0,1,0,0,0,0
10068,10068.jpg,0,0,0,3,0,0,0,0
10069,10069.jpg,0,0,0,2,0,0,0,0
10070,10070.jpg,0,0,0,2,0,0,0,0
10071,10071.jpg,0,0,0,1,0,0,0,0
10072,10072.jpg,0,0,0,2,0,0,0,0
10073,10073.jpg,0,0,0,2,0,0,0,0
10074,10074.jpg,1,0,0,1,0,0,0,0
10075,10075.jpg,0,0,0,1,0,0,0,0
10076,10076.jpg,0,0,0,2,0,0,0,0
10077,10077.jpg,0,0,0,3,0,0,0,0
10078,10078.jpg,0,0,0,2,0,0,0,0
10079,10079.jpg,1,0,0,0,1,0,0,0
10080,10080.jpg,0,0,0,1,0,0,0,0
10081,10081.jpg,0,0,0,2,0,0,0,0
10082,10082.jpg,0,0,0,2,0,0,0,0
10083,10083.jpg,1,0,0,1,0,0,0,0
10084,10084.jpg,0,0,0,1,0,0,0,0
10085,10085.jpg,0,0,0,1,0,0,0,0
10086,10086.jpg,0,0,0,2,0,0,0,0
10087,10087.jpg,0,0,0,2,0,0,0,0
10088,10088.jpg,0,0,0,2,0,0,0,0
10089,10089.jpg,0,1,0,0,0,0,0,0
10090,10090.jpg,0,0,0,2,0,0,0,0
10091,10091.jpg,0,0,0,2,0,0,0,0
10092,10092.jpg,1,0,0,0,0,0,0,0
10093,10093.jpg,2,0,0,0,0,0,0,0
10094,10094.jpg,2,0,0,0,0,0,0,0
10095,10095.jpg,1,0,0,0,0,0,0,0
10096,10096.jpg,2,0,0,0,0,0,0,0
10097,10097.jpg,0,0,0,2,0,0,0,0
10098,10098.jpg,0,1,0,0,1,0,0,0
10099,10099.jpg,0,0,0,0,2,0,0,0
10100,10100.jpg,0,0,0,0,2,0,0,0
10101,10101.jpg,0,0,0,0,1,0,0,0
10102,10102.jpg,1,0,0,0,0,0,0,0
10103,10103.jpg,0,0,0,3,0,0,0,0
10104,10104.jpg,0,0,0,0,1,0,0,0
10105,10105.jpg,0,0,0,1,0,0,0,0
10106,10106.jpg,0,0,0,1,0,0,0,0
10107,10107.jpg,0,1,0,0,0,0,0,0
10108,10108.jpg,0,0,0,1,0,0,0,0
10109,10109.jpg,0,0,0,1,0,0,0,0
10110,10110.jpg,1,0,0,0,0,0,0,0
10111,10111.jpg,1,0,0,0,0,0,0,0
10112,10112.jpg,0,0,0,1,0,0,0,0
10113,10113.jpg,0,0,0,0,1,0,0,0
10114,10114.jpg,0,0,0,0,1,0,0,0
10115,10115.jpg,0,0,0,0,1,0,0,0
10116,10116.jpg,0,1,0,0,0,0,0,0
10117,10117.jpg,0,0,0,0,1,0,0,0
10118,10118.jpg,0,0,0,3,0,0,0,0
10119,10119.jpg,0,0,0,2,0,0,0,0
10120,10120.jpg,0,0,0,2,0,0,0,0
10121,10121.jpg,0,0,0,0,0,0,3,0
10122,10122.jpg,2,0,0,0,0,0,0,0
10123,10123.jpg,1,0,0,0,0,0,0,0
10124,10124.jpg,0,0,0,2,0,0,0,0
10125,10125.jpg,0,0,0,1,0,0,0,0
10126,10126.jpg,1,0,0,0,1,0,0,0
10127,10127.jpg,0,1,0,0,1,0,0,0
10128,10128.jpg,0,1,0,0,0,0,0,0
10129,10129.jpg,1,0,0,0,0,0,0,0
10130,10130.jpg,0,0,0,1,0,0,0,0
10131,10131.jpg,0,2,0,0,0,0,0,0
10132,10132.jpg,0,0,0,3,0,0,0,0
10133,10133.jpg,0,0,0,1,0,0,0,0
10134,10134.jpg,0,0,0,2,0,0,0,0
10135,10135.jpg,0,0,0,2,0,0,0,0
10136,10136.jpg,1,0,0,0,1,0,0,0
10137,10137.jpg,0,0,0,1,0,0,0,0
10138,10138.jpg,1,0,0,0,1,0,0,0
10139,10139.jpg,0,0,0,1,0,0,0,0
10140,10140.jpg,0,0,0,1,0,0,0,0
10141,10141.jpg,0,0,0,3,0,0,0,0
10142,10142.jpg,0,0,0,2,0,0,0,0
10143,10143.jpg,0,0,0,0,2,0,0,0
10144,10144.jpg,0,0,0,1,0,0,0,0
10145,10145.jpg,0,0,0,1,0,0,0,1
10146,10146.jpg,0,0,0,3,0,0,0,0
10147,10147.jpg,0,1,0,0,0,0,0,0
10148,10148.jpg,0,0,0,0,1,0,0,0
10149,10149.jpg,0,0,0,3,0,0,0,0
10150,10150.jpg,0,0,0,2,0,0,0,0
10151,10151.jpg,0,0,0,2,0,0,0,0
10152,10152.jpg,0,0,0,2,0,0,0,0
10153,10153.jpg,0,0,0,0,2,0,0,0
10154,10154.jpg,1,0,0,0,0,0,0,0
10155,10155.jpg,1,0,0,1,0,0,0,0
10156,10156.jpg,0,0,0,1,0,0,0,0
10157,10157.jpg,1,0,0,0,0,0,0,0
10158,10158.jpg,0,0,0,0,1,0,0,0
10159,10159.jpg,0,0,0,1,0,0,0,0
10160,10160.jpg,0,0,0,1,0,0,0,0
10161,10161.jpg,0,0,0,0,1,0,0,0
10162,10162.jpg,0,0,0,2,0,0,0,0
10163,10163.jpg,0,0,0,2,0,0,0,0
10164,10164.jpg,0,0,0,3,0,0,0,0
10165,10165.jpg,0,0,0,1,0,0,0,0
10166,10166.jpg,0,0,0,1,0,0,0,0
10167,10167.jpg,0,0,0,3,0,0,0,0
10168,10168.jpg,2,0,0,0,0,0,0,0
10169,10169.jpg,0,0,0,1,0,0,0,0
10170,10170.jpg,0,0,0,3,0,0,0,0
10171,10171.jpg,0,0,0,3,0,0,0,0
10172,10172.jpg,1,0,0,0,0,0,0,0
10173,10173.jpg,0,0,0,1,0,0,0,0
10174,10174.jpg,0,0,0,1,0,0,0,0
10175,10175.jpg,0,0,0,0,1,0,0,0
10176,10176.jpg,2,0,0,0,0,0,0,0
10177,10177.jpg,0,0,0,2,0,0,0,0
10178,10178.jpg,0,0,0,0,0,0,0,1
10179,10179.jpg,0,0,0,2,0,0,0,0
10180,10180.jpg,0,1,0,0,0,0,0,0
10181,10181.jpg,0,0,0,1,0,0,0,1
10182,10182.jpg,0,0,0,2,0,0,0,0
10183,10183.jpg,2,0,0,0,0,0,0,0
10184,10184.jpg,1,0,0,0,1,0,0,0
10185,10185.jpg,0,0,0,1,0,0,0,0
10186,10186.jpg,0,0,0,2,0,0,0,0
10187,10187.jpg,0,0,0,1,0,0,0,0
10188,10188.jpg,0,0,0,1,0,0,0,0
10189,10189.jpg,0,0,0,1,0,0,0,0
10190,10190.jpg,0,0,0,1,0,0,0,0
10191,10191.jpg,0,0,0,0,1,0,0,0
10192,10192.jpg,0,0,0,2,0,0,0,0
10193,10193.jpg,0,0,0,2,0,0,0,0
10194,10194.jpg,0,0,0,1,0,0,0,0
10195,10195.jpg,0,0,0,1,0,0,0,0
10196,10196.jpg,0,0,0,2,0,0,0,0
10197,10197.jpg,1,0,0,0,0,0,0,0
10198,10198.jpg,0,2,0,0,0,0,0,0
10199,10199.jpg,0,0,0,0,2,0,0,0
10200,10200.jpg,3,0,0,0,0,0,0,0
10201,10201.jpg,0,1,0,0,1,0,0,0
10202,10202.jpg,0,0,0,1,0,0,0,0
10203,10203.jpg,2,0,0,0,0,0,0,0
10204,10204.jpg,0,0,0,2,0,0,0,0
10205,10205.jpg,0,0,0,1,0,0,0,0
10206,10206.jpg,0,0,0,3,0,0,0,0
10207,10207.jpg,0,0,0,1,0,0,0,0
10208,10208.jpg,0,0,0,1,0,0,0,0
10209,10209.jpg,0,0,0,2,0,0,0,0
10210,10210.jpg,0,0,0,1,0,0,0,0
10211,10211.jpg,1,0,0,1,0,0,0,0
10212,10212.jpg,0,0,0,1,0,0,0,0
10213,10213.jpg,0,0,0,0,1,0,0,0
10214,10214.jpg,0,0,0,1,0,0,0,0
10215,10215.jpg,0,0,0,2,0,0,0,0
10216,10216.jpg,0,0,1,0,1,0,0,0
10217,10217.jpg,0,0,0,1,0,0,0,0
10218,10218.jpg,0,0,0,2,0,0,0,0
10219,10219.jpg,1,0,0,0,0,0,0,0
10220,10220.jpg,2,0,0,0,0,0,0,0
10221,10221.jpg,0,0,0,0,1,0,0,0
10222,10222.jpg,0,0,0,0,1,0,0,0
10223,10223.jpg,0,0,0,2,0,0,0,0
10224,10224.jpg,0,0,0,1,0,0,0,0
10225,10225.jpg,0,1,0,0,1,0,0,0
10226,10226.jpg,0,0,0,3,0,0,0,0
10227,10227.jpg,0,0,0,2,0,0,0,0
10228,10228.jpg,0,0,0,2,0,0,0,0
10229,10229.jpg,2,0,0,0,0,0,0,0
10230,10230.jpg,0,0,0,2,0,0,0,0
10231,10231.jpg,0,0,0,2,0,0,0,0
10232,10232.jpg,0,0,0,1,0,0,0,0
10233,10233.jpg,0,0,0,2,0,0,0,0
10234,10234.jpg,2,0,0,0,0,0,0,0
10235,10235.jpg,0,0,0,0,1,0,0,0
10236,10236.jpg,0,0,0,0,1,0,0,0
10237,10237.jpg,1,0,0,0,0,0,0,1
10238,10238.jpg,1,0,0,0,1,0,0,0
10239,10239.jpg,1,0,0,0,0,0,0,0
10240,10240.jpg,0,0,0,1,0,0,0,0
10241,10241.jpg,0,0,0,0,1,0,0,0
10242,10242.jpg,0,0,0,1,0,0,0,0
10243,10243.jpg,1,0,0,0,0,0,0,0
10244,10244.jpg,1,0,0,0,0,0,0,0
10245,10245.jpg,0,1,0,0,0,0,0,0
10246,10246.jpg,0,1,0,0,0,0,0,1
10247,10247.jpg,0,0,0,1,0,0,0,0
10248,10248.jpg,1,0,0,0,0,0,0,0
10249,10249.jpg,0,0,0,0,1,0,0,0
10250,10250.jpg,0,0,0,1,0,0,0,0
10251,10251.jpg,1,0,0,0,0,0,0,0
10252,10252.jpg,0,0,0,1,0,0,0,0
10253,10253.jpg,1,1,0,0,0,0,0,0
10254,10254.jpg,0,1,0,0,0,0,0,0
10255,10255.jpg,0,0,0,0,1,0,0,0
10256,10256.jpg,0,0,0,1,0,0,0,0
10257,10257.jpg,0,0,0,1,0,0,0,0
10258,10258.jpg,0,0,0,2,0,0,0,0
10259,10259.jpg,0,0,0,1,0,0,0,0
10260,10260.jpg,0,1,0,0,0,0,0,0
10261,10261.jpg,0,0,0,3,0,0,0,0
10262,10262.jpg,0,0,0,3,0,0,0,0
10263,10263.jpg,0,0,0,3,0,0,0,0
10264,10264.jpg,0,0,0,3,0,0,0,0
10265,10265.jpg,0,0,0,1,0,0,0,0
10266,10266.jpg,0,0,0,2,0,0,0,0
10267,10267.jpg,0,0,0,3,0,0,0,0
10268,10268.jpg,0,0,0,0,1,0,0,0
10269,10269.jpg,0,0,0,1,0,0,0,1
10270,10270.jpg,2,0,0,0,0,0,0,0
10271,10271.jpg,2,0,0,0,0,0,0,0
10272,10272.jpg,0,0,0,2,0,0,0,0
10273,10273.jpg,1,0,0,0,1,0,0,0
10274,10274.jpg,0,0,0,2,0,0,0,0
10275,10275.jpg,0,0,0,1,0,0,0,0
10276,10276.jpg,0,0,0,0,1,0,0,0
10277,10277.jpg,0,0,0,1,1,0,0,0
10278,10278.jpg,0,0,0,3,0,0,0,0
